db_id,db_name,db_file_path,disk_file_path,match_type,confidence,new_path,reason
bc10c425-db40-4ebb-b3f5-6b4f86c43608,"Invoice - ECE6-2024-03-PROFESSIONAL_SERVICES","bills/invoice-ece6-2024-03-professional_services-f34f41d0.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
932cbd5c-636c-478b-af16-eba5e2fb4336,"Receipt - ECE6-2024-03-ADMINISTRATION-2","bills/receipt-ece6-2024-03-administration-2-650a182b.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, administration"
4f541bc3-a1e6-466a-aa81-c30c3bf9b0a3,"Invoice - ECE6-2024-04-UTILITIES","bills/invoice-ece6-2024-04-utilities-3a29cf39.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
2a90f936-50f4-4fd5-a96e-335dfeedd3bc,"Receipt - ECE6-2024-04-ADMINISTRATION-1","bills/receipt-ece6-2024-04-administration-1-6b2272d3.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, administration"
31886b7a-19eb-48ce-8248-2eb4c8eb98c9,"Invoice - ECE6-2024-04-SUPPLIES-1","bills/invoice-ece6-2024-04-supplies-1-d484e8e2.txt","bills/invoice-17f6-2024-01-administration-2.txt",pattern,90,"bills/invoice-17f6-2024-01-administration-2.txt","Matched identifiers: 2024, invoice-ece6, invoice"
933b7974-ee99-4b35-902f-7d3b01fd26e6,"Receipt - ECE6-2024-05-UTILITIES","bills/receipt-ece6-2024-05-utilities-037ccdef.txt","bills/invoice-17f6-2024-01-utilities-2.txt",pattern,90,"bills/invoice-17f6-2024-01-utilities-2.txt","Matched identifiers: 2024, utilities"
c2aa4d25-1ff4-4ed6-b7c6-94a6e76760a7,"Lease Agreement - Unit 959-1","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_54f057a4-d721-48f7-898c-c80037ea0ca6/role_manager/lease-959-1.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_54f057a4-d721-48f7-898c-c80037ea0ca6/role_manager/lease-959-1.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_54f057a4-d721-48f7-898c-c80037ea0ca6/role_manager/lease-959-1.txt",
642bb366-66bd-4ea6-b88e-1abf7b9f723a,"Lease Agreement - Unit 430-1","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/lease-430-1.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/lease-430-1.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/lease-430-1.txt",
9cb32c21-9769-4861-a0fd-425ba0552797,"Inspection Report - Unit 430","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/inspection-430.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/inspection-430.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/inspection-430.txt",
86f2204d-da4b-4484-8960-c0d656f0de23,"Maintenance Log - Unit 430-2","uploads/maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/maintenance-430-2.txt","maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/maintenance-430-2.txt",fuzzy,100,"maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/maintenance-430-2.txt",
da603959-a0cb-43d5-a884-a35b0f06693c,"Maintenance Log - Unit 814","uploads/maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_6fb74ad4-99e1-48de-9f94-7722f3a031f9/role_manager/maintenance-814.txt","maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_6fb74ad4-99e1-48de-9f94-7722f3a031f9/role_manager/maintenance-814.txt",fuzzy,100,"maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_6fb74ad4-99e1-48de-9f94-7722f3a031f9/role_manager/maintenance-814.txt",
bcf2ef8d-6633-4393-9180-9ae6f2332fce,"Lease Agreement - Unit 614-2","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_8c29bfd6-1221-4e2c-ab1c-6a3792ca2c74/role_manager/lease-614-2.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_8c29bfd6-1221-4e2c-ab1c-6a3792ca2c74/role_manager/lease-614-2.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_8c29bfd6-1221-4e2c-ab1c-6a3792ca2c74/role_manager/lease-614-2.txt",
070f36e6-37df-4806-aa3f-961c8964aabe,"Inspection Report - Unit 565","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_43e913fe-b9f6-41c1-b2b3-c57c55157d4d/role_manager/inspection-565.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_43e913fe-b9f6-41c1-b2b3-c57c55157d4d/role_manager/inspection-565.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_43e913fe-b9f6-41c1-b2b3-c57c55157d4d/role_manager/inspection-565.txt",
f02ae0d3-16b0-491b-895e-765afc85f6ef,"Lease Agreement - Unit 407-1","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/lease-407-1.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/lease-407-1.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/lease-407-1.txt",
47603c12-24f9-4f72-a6c3-1b5a97c2de36,"Inspection Report - Unit 407-1","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/inspection-407-1.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/inspection-407-1.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/inspection-407-1.txt",
41a26ad6-075d-419c-92e8-a89a04c8eb5f,"Inspection Report - Unit 575","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_0a445357-3355-4354-8594-a8c3d0ebece7/role_manager/inspection-575.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_0a445357-3355-4354-8594-a8c3d0ebece7/role_manager/inspection-575.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_0a445357-3355-4354-8594-a8c3d0ebece7/role_manager/inspection-575.txt",
199a71c2-e3a2-4329-b37a-46f1bf0105d6,"Lease Agreement - Unit 331","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_921ffca1-4130-4bc8-bf6a-2e0e242a3262/role_manager/lease-331.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_921ffca1-4130-4bc8-bf6a-2e0e242a3262/role_manager/lease-331.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_921ffca1-4130-4bc8-bf6a-2e0e242a3262/role_manager/lease-331.txt",
05048bd8-7f31-4ba7-acbb-09198873aee0,"Maintenance Log - Unit 331","uploads/maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_921ffca1-4130-4bc8-bf6a-2e0e242a3262/role_manager/maintenance-331.txt","maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_921ffca1-4130-4bc8-bf6a-2e0e242a3262/role_manager/maintenance-331.txt",fuzzy,100,"maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_921ffca1-4130-4bc8-bf6a-2e0e242a3262/role_manager/maintenance-331.txt",
a1498558-96f8-4c0f-bf2c-d2c50a40babc,"Inspection Report - Unit 464","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a760a861-8d33-4fa9-8aa6-a36788e99160/role_manager/inspection-464.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a760a861-8d33-4fa9-8aa6-a36788e99160/role_manager/inspection-464.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a760a861-8d33-4fa9-8aa6-a36788e99160/role_manager/inspection-464.txt",
7ca2abc3-797b-4456-9093-e57593d09e31,"Lease Agreement - Unit 465-2","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/lease-465-2.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/lease-465-2.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/lease-465-2.txt",
43a023bc-4792-44f6-b672-465f5a8fc429,"Inspection Report - Unit 465-2","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/inspection-465-2.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/inspection-465-2.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/inspection-465-2.txt",
93a03313-053f-4d19-9c80-b2c242854719,"Lease Agreement - Unit 959-2","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_54f057a4-d721-48f7-898c-c80037ea0ca6/role_manager/lease-959-2.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_54f057a4-d721-48f7-898c-c80037ea0ca6/role_manager/lease-959-2.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_54f057a4-d721-48f7-898c-c80037ea0ca6/role_manager/lease-959-2.txt",
568b9ebd-7abf-45cb-a21c-14afa5b72cbe,"Lease Agreement - Unit 430-2","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/lease-430-2.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/lease-430-2.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/lease-430-2.txt",
ca5e2a3d-b221-40c0-8663-00f86401b20f,"Maintenance Log - Unit 430-1","uploads/maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/maintenance-430-1.txt","maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/maintenance-430-1.txt",fuzzy,100,"maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_d33d0e53-f355-447c-beaf-af6142a0930c/role_manager/maintenance-430-1.txt",
37f29b44-ccb8-4f89-86ec-775846fd7a41,"Lease Agreement - Unit 814-1","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_6fb74ad4-99e1-48de-9f94-7722f3a031f9/role_manager/lease-814-1.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_6fb74ad4-99e1-48de-9f94-7722f3a031f9/role_manager/lease-814-1.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_6fb74ad4-99e1-48de-9f94-7722f3a031f9/role_manager/lease-814-1.txt",
14168f44-b1e2-49e8-bafa-0d9cdb38e8bb,"Lease Agreement - Unit 614-1","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_8c29bfd6-1221-4e2c-ab1c-6a3792ca2c74/role_manager/lease-614-1.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_8c29bfd6-1221-4e2c-ab1c-6a3792ca2c74/role_manager/lease-614-1.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_8c29bfd6-1221-4e2c-ab1c-6a3792ca2c74/role_manager/lease-614-1.txt",
10ce5b3b-bc43-486f-914a-d7b46ff5f3d7,"Inspection Report - Unit 614","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_8c29bfd6-1221-4e2c-ab1c-6a3792ca2c74/role_manager/inspection-614.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_8c29bfd6-1221-4e2c-ab1c-6a3792ca2c74/role_manager/inspection-614.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_8c29bfd6-1221-4e2c-ab1c-6a3792ca2c74/role_manager/inspection-614.txt",
7bee2524-ec43-4f15-a067-5507b76e4fe6,"Lease Agreement - Unit 565","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_43e913fe-b9f6-41c1-b2b3-c57c55157d4d/role_manager/lease-565.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_43e913fe-b9f6-41c1-b2b3-c57c55157d4d/role_manager/lease-565.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_c4213bf1-5a5e-41f8-ba23-1cad3c299ebc/residence_43e913fe-b9f6-41c1-b2b3-c57c55157d4d/role_manager/lease-565.txt",
fe6dfe5a-d284-4232-b0a7-1cb1f6eb21d3,"Lease Agreement - Unit 407-2","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/lease-407-2.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/lease-407-2.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/lease-407-2.txt",
6d9b0b41-1815-4717-9585-1c5373acd92f,"Inspection Report - Unit 407-2","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/inspection-407-2.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/inspection-407-2.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_38f682ef-cb44-40d1-9f30-6852f578cc15/role_manager/inspection-407-2.txt",
546c486e-9901-40db-abe5-54f8546a22b9,"Lease Agreement - Unit 575","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_0a445357-3355-4354-8594-a8c3d0ebece7/role_manager/lease-575.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_0a445357-3355-4354-8594-a8c3d0ebece7/role_manager/lease-575.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_0a445357-3355-4354-8594-a8c3d0ebece7/role_manager/lease-575.txt",
1cd2f485-d7ab-471e-bc65-96391e833f8a,"Inspection Report - Unit 331","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_921ffca1-4130-4bc8-bf6a-2e0e242a3262/role_manager/inspection-331.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_921ffca1-4130-4bc8-bf6a-2e0e242a3262/role_manager/inspection-331.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_921ffca1-4130-4bc8-bf6a-2e0e242a3262/role_manager/inspection-331.txt",
5676134d-a6a3-4907-9a1e-3dfb8ab93f81,"Lease Agreement - Unit 464","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a760a861-8d33-4fa9-8aa6-a36788e99160/role_manager/lease-464.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a760a861-8d33-4fa9-8aa6-a36788e99160/role_manager/lease-464.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a760a861-8d33-4fa9-8aa6-a36788e99160/role_manager/lease-464.txt",
53403c0a-fae8-48f5-bc0c-312080bea2f9,"Maintenance Log - Unit 464-1","uploads/maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a760a861-8d33-4fa9-8aa6-a36788e99160/role_manager/maintenance-464-1.txt","maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a760a861-8d33-4fa9-8aa6-a36788e99160/role_manager/maintenance-464-1.txt",fuzzy,100,"maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a760a861-8d33-4fa9-8aa6-a36788e99160/role_manager/maintenance-464-1.txt",
d1085dd5-32c6-4f28-81cd-64a798d5a04c,"Inspection Report - Unit 465-1","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/inspection-465-1.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/inspection-465-1.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/inspection-465-1.txt",
1c53bb18-5e5b-4c16-90bc-4fba2861b722,"Maintenance Log - Unit 465","uploads/maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/maintenance-465.txt","maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/maintenance-465.txt",fuzzy,100,"maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_3e17029e-5078-4adb-a6da-61cd491aa4f7/role_manager/maintenance-465.txt",
08662248-19b8-47ab-8d51-57dd3c04f973,"Maintenance Log - Unit 394","uploads/maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a8c123cd-268a-4cfe-8c9a-dabe00f74ce1/role_manager/maintenance-394.txt","maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a8c123cd-268a-4cfe-8c9a-dabe00f74ce1/role_manager/maintenance-394.txt",fuzzy,100,"maintenance/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_a8c123cd-268a-4cfe-8c9a-dabe00f74ce1/role_manager/maintenance-394.txt",
6481db38-8057-449b-96b5-3a6516c43330,"Inspection Report - Unit 488-2","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_1769fc6f-ede8-4677-a354-557cfb32ea4e/role_manager/inspection-488-2.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_1769fc6f-ede8-4677-a354-557cfb32ea4e/role_manager/inspection-488-2.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_1769fc6f-ede8-4677-a354-557cfb32ea4e/role_manager/inspection-488-2.txt",
83964246-d603-41ac-8456-5cd9dcf5ee6d,"Lease Agreement - Unit 889","uploads/documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_80e0c7d1-d300-4a2c-b7cb-00bb0d18e30d/role_manager/lease-889.txt","documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_80e0c7d1-d300-4a2c-b7cb-00bb0d18e30d/role_manager/lease-889.txt",fuzzy,100,"documents/org_da67894c-fbbe-4f0f-b686-ee1d1cb13891/building_fde56ff5-2ae8-4012-9f14-5b956b35a446/residence_80e0c7d1-d300-4a2c-b7cb-00bb0d18e30d/role_manager/lease-889.txt",
